CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,FrequencyOfWebsiteVisits,Churn
279,62,Male,New York,Bronze,21.0,196.72631766294583,Electronics,2023-05-22,Artist,7,0
280,52,Female,San Francisco,Bronze,13.0,210.8684791870302,Clothing,2023-05-17,Doctor,5,0
281,52,Male,San Francisco,Gold,20.0,241.99067033331744,Electronics,2023-03-28,Doctor,5,0
282,42,Female,New York,Platinum,21.0,308.6277412907838,Electronics,2023-12-01,Teacher,6,1
283,51,Female,Miami,Bronze,18.0,416.93960940617575,Electronics,2023-06-25,Teacher,4,0
284,23,Female,San Francisco,Gold,15.0,153.45625040317535,Electronics,2023-09-14,Artist,3,0
285,58,Female,Chicago,Bronze,18.0,1084.8686566365802,Electronics,2023-12-01,Doctor,12,0
286,54,Male,Chicago,Bronze,23.0,1366.7786072643369,Electronics,2023-12-14,Artist,6,1
287,18,Female,Los Angeles,Gold,12.0,71.13240579485948,Home Goods,2023-01-26,Salesperson,3,0
288,29,Male,Chicago,Gold,23.0,305.1853115723871,Home Goods,2023-12-04,Doctor,3,0
289,52,Male,Miami,Bronze,19.0,96.6802105529178,Home Goods,2023-01-19,Salesperson,6,0
290,23,Female,Chicago,Silver,22.0,242.3955840547671,Electronics,2023-08-02,Doctor,2,1
291,34,Male,Chicago,Platinum,31.0,2009.1686997819265,Clothing,2023-04-23,Teacher,6,0
292,26,Female,Los Angeles,Platinum,20.0,771.6542891137487,Home Goods,2023-10-18,Artist,6,1
293,19,Female,Los Angeles,Silver,14.0,1119.0479739382818,Electronics,2023-05-17,Engineer,8,1
294,35,Male,Miami,Bronze,16.0,146.00181985229136,Home Goods,2023-07-15,Engineer,4,0
295,66,Male,San Francisco,Bronze,22.0,691.8715829852889,Electronics,2023-12-19,Teacher,6,0
296,53,Female,Chicago,Bronze,28.0,585.459377244291,Clothing,2023-07-18,Doctor,3,0
297,45,Female,New York,Gold,21.0,358.36104177758614,Home Goods,2023-01-18,Teacher,6,1
298,58,Female,San Francisco,Silver,31.0,457.66667643386506,Home Goods,2023-12-22,Manager,6,0
299,54,Female,Chicago,Silver,17.0,667.5563261610706,Home Goods,2023-06-21,Teacher,4,0
300,66,Male,Los Angeles,Platinum,21.0,690.6528100497051,Clothing,2023-04-30,Manager,8,1
301,43,Male,New York,Silver,22.0,13.758451968423525,Home Goods,2023-05-19,Salesperson,2,0
302,21,Female,New York,Platinum,17.0,140.95043161410743,Home Goods,2023-08-12,Salesperson,9,0
303,57,Male,Los Angeles,Gold,18.0,419.73502024158046,Home Goods,2023-03-17,Doctor,2,0
304,53,Male,New York,Bronze,17.0,649.5827471352259,Home Goods,2023-03-19,Artist,6,0
305,68,Male,Miami,Platinum,19.0,229.3374835275187,Electronics,2023-11-18,Teacher,4,0
306,48,Male,New York,Silver,28.0,580.580496106813,Home Goods,2023-01-19,Teacher,3,0
307,47,Male,Los Angeles,Gold,16.0,65.04706920784929,Electronics,2023-01-31,Artist,6,1
308,67,Male,Los Angeles,Bronze,27.0,268.28226808988575,Electronics,2023-02-11,Doctor,10,0
309,51,Male,San Francisco,Silver,17.0,518.1244896706042,Clothing,2023-07-02,Artist,4,0
310,36,Female,Miami,Gold,21.0,36.70689403169631,Electronics,2023-03-26,Doctor,5,0
311,35,Female,Miami,Silver,9.0,517.984670557224,Electronics,2023-09-29,Doctor,10,0
312,47,Female,New York,Silver,20.0,861.2034271384166,Clothing,2023-11-20,Artist,3,0
313,38,Female,San Francisco,Silver,24.0,113.55865438539915,Home Goods,2023-11-07,Manager,6,0
314,20,Female,Los Angeles,Bronze,28.0,73.32074797162578,Clothing,2023-09-02,Salesperson,4,0
315,23,Female,San Francisco,Bronze,19.0,684.8081311700624,Clothing,2023-09-09,Doctor,5,0
316,55,Female,Miami,Silver,26.0,258.91774285278206,Home Goods,2023-05-12,Engineer,5,0
317,30,Male,Los Angeles,Silver,17.0,211.2353672017138,Electronics,2023-09-13,Manager,4,1
318,62,Male,Chicago,Silver,24.0,306.5425767505996,Home Goods,2023-02-03,Artist,3,1
319,20,Female,Chicago,Silver,22.0,928.3781995348878,Home Goods,2023-11-16,Manager,7,1
320,65,Male,Los Angeles,Bronze,20.0,428.5289335120835,Home Goods,2023-12-05,Artist,9,0
321,45,Male,San Francisco,Gold,11.0,1524.75378102815,Home Goods,2023-12-28,Manager,3,0
322,39,Male,Miami,Silver,22.0,15.152789319481977,Electronics,2023-01-28,Teacher,8,1
323,57,Female,Chicago,Platinum,15.0,81.13553585756836,Clothing,2023-04-20,Doctor,3,1
324,57,Female,Los Angeles,Gold,25.0,880.642804440221,Electronics,2023-09-01,Salesperson,5,0
325,29,Male,Los Angeles,Bronze,23.0,170.2353982285226,Clothing,2023-11-25,Artist,3,1
326,40,Male,Chicago,Bronze,16.0,124.23578190554197,Clothing,2023-06-08,Artist,4,0
327,48,Female,Chicago,Silver,,1046.909649287042,Clothing,2023-02-05,Doctor,4,0
328,35,Female,Miami,Bronze,17.0,600.5566565876459,Electronics,2023-07-21,Teacher,4,1
329,24,Male,Chicago,Platinum,27.0,349.6448742517103,Clothing,2023-02-04,Engineer,5,0
330,25,Female,Los Angeles,Silver,21.0,593.5233715094689,Clothing,2023-09-05,Engineer,6,1
331,36,Male,San Francisco,Platinum,22.0,485.23348258695256,Clothing,2023-07-24,Teacher,5,0
332,46,Male,Chicago,Bronze,24.0,446.36438061302124,Electronics,2023-05-27,Doctor,7,1
333,61,Female,New York,Bronze,14.0,234.13485752315293,Home Goods,2023-01-20,Teacher,6,0
334,37,Female,Chicago,Bronze,18.0,21.099820613436258,Clothing,2023-02-28,Engineer,4,0
335,67,Female,New York,Silver,19.0,168.97228532094198,Home Goods,2023-01-22,Doctor,5,1
336,59,Male,Miami,Bronze,14.0,55.26452776962676,Electronics,2023-04-27,Manager,4,1
337,47,Female,Los Angeles,Silver,19.0,80.69087844160603,Electronics,2023-04-22,Artist,5,0
338,64,Male,Los Angeles,Bronze,16.0,274.0284173651197,Home Goods,2023-12-04,Doctor,8,1
339,39,Male,Miami,Silver,21.0,1038.2262323804086,Clothing,2023-09-08,Doctor,5,0
340,27,Female,Miami,Bronze,19.0,1697.999945774928,Clothing,2023-07-24,Manager,3,0
341,43,Female,Miami,Gold,28.0,1634.0839587602957,Home Goods,2023-05-07,Manager,4,0
342,68,Female,Chicago,Bronze,10.0,824.3050015011144,Home Goods,2023-01-16,Manager,2,0
343,50,Female,San Francisco,Platinum,18.0,672.941588477872,Clothing,2023-03-20,Artist,6,1
344,45,Female,New York,Silver,12.0,142.7454456412042,Electronics,2023-10-23,Manager,3,0
345,27,Female,Los Angeles,Gold,20.0,980.1718548904435,Electronics,2023-12-26,Artist,3,1
346,46,Female,San Francisco,Bronze,17.0,1046.947852236114,Electronics,2023-09-11,Artist,6,0
347,61,Male,Los Angeles,Gold,13.0,12.48032708925229,Clothing,2024-01-02,Doctor,11,0
348,35,Female,Los Angeles,Gold,21.0,2157.3643247010195,Home Goods,2023-03-28,Manager,4,1
349,59,Female,Los Angeles,Gold,16.0,1643.78943701824,Electronics,2023-08-05,Teacher,7,0
350,18,Male,Los Angeles,Bronze,19.0,127.0560088464176,Home Goods,2023-05-28,Engineer,8,0
351,40,Female,Chicago,Silver,22.0,137.36788780108782,Electronics,2023-06-13,Doctor,6,1
352,34,Female,Chicago,Bronze,15.0,167.65631565753074,Electronics,2023-05-17,Manager,6,0
353,60,Male,Chicago,Bronze,18.0,288.5113735883702,Home Goods,2023-11-05,Salesperson,3,1
354,54,Male,San Francisco,Bronze,17.0,1144.5185430720855,Home Goods,2023-11-18,Salesperson,5,1
355,48,Female,Los Angeles,Platinum,23.0,1498.743034057987,Home Goods,2023-01-17,Manager,3,1
356,42,Female,San Francisco,Gold,21.0,602.9551885663151,Clothing,2023-09-27,,7,1
357,21,Male,San Francisco,Platinum,16.0,508.596978542869,Electronics,2023-03-07,Teacher,5,1
358,69,Male,Los Angeles,Silver,23.0,80.96762354123135,Electronics,2023-12-28,Manager,7,0
359,26,Female,Los Angeles,Bronze,16.0,167.97902944759645,Home Goods,2023-03-05,Salesperson,5,1
360,45,Female,New York,Bronze,22.0,1154.7931058101021,Clothing,2023-03-20,Teacher,11,0
361,47,Female,New York,Silver,20.0,470.6372716457015,Electronics,2023-01-18,Engineer,3,0
362,64,Male,San Francisco,Platinum,26.0,649.1884974670147,Home Goods,2023-02-15,Salesperson,5,0
363,41,Female,San Francisco,Bronze,14.0,657.8769482704353,Clothing,2023-04-27,Salesperson,4,0
364,50,Female,New York,Bronze,25.0,396.09929426652553,Home Goods,2023-07-30,Engineer,7,0
365,37,Female,Los Angeles,Gold,18.0,198.37851357766166,Clothing,2023-02-02,Doctor,2,0
366,26,Male,New York,Gold,11.0,82.94040691888266,Clothing,2023-01-23,Doctor,7,0
367,25,Male,Los Angeles,Platinum,18.0,236.45056139999144,Clothing,2023-11-04,Manager,1,0
368,41,Female,Miami,Silver,29.0,155.32396659888707,Home Goods,2023-03-16,Salesperson,5,0
369,31,Male,Chicago,Silver,24.0,862.8632842692308,Electronics,2023-10-21,Teacher,2,0
370,35,Female,San Francisco,Platinum,17.0,213.58765388646057,Electronics,2023-05-23,Manager,4,0
371,18,Male,Chicago,Silver,22.0,206.27973120656296,Electronics,2023-07-18,Doctor,6,1
372,29,Male,New York,Platinum,18.0,472.47107260117565,Home Goods,2023-04-04,Manager,9,0
373,46,Male,Los Angeles,Bronze,17.0,1250.878262233904,Electronics,2023-09-02,Engineer,6,0
374,54,Male,Chicago,Bronze,18.0,712.6179297252919,Home Goods,2023-07-20,Doctor,2,1
375,43,Male,Los Angeles,Gold,29.0,192.85133131085396,Clothing,2023-11-29,Engineer,6,0
376,50,Male,San Francisco,Gold,23.0,63.30026290292591,Home Goods,2023-09-12,Artist,4,0
377,60,Male,Los Angeles,Gold,20.0,75.15104623949672,Electronics,2023-06-05,Manager,4,1
378,32,Male,San Francisco,Silver,21.0,1401.605360716207,Electronics,2023-03-14,Salesperson,4,0
379,40,Female,Chicago,Silver,23.0,29.63007898844416,Electronics,2023-06-10,Salesperson,8,1
380,46,Male,Chicago,Silver,21.0,365.7287816511648,Home Goods,2023-12-14,Doctor,3,0
381,38,Female,Miami,Silver,19.0,845.1936990601869,Electronics,2023-11-27,Teacher,3,1
382,36,Male,Chicago,Bronze,19.0,438.1770891185593,Electronics,2023-10-12,Doctor,1,1
383,22,Male,Miami,Silver,28.0,670.7098284098461,Home Goods,2023-09-28,Salesperson,5,0
384,40,Female,Los Angeles,Silver,20.0,909.0826024870347,Electronics,2023-10-18,Manager,6,0
385,53,Female,Los Angeles,Bronze,19.0,170.05284708167864,Home Goods,2023-10-17,Manager,6,1
386,37,Male,Los Angeles,Gold,22.0,1972.7506481845257,Electronics,2023-02-11,Artist,11,0
387,25,Female,Chicago,Bronze,21.0,1332.7703551790646,Electronics,2023-02-18,Artist,4,0
388,26,Female,New York,Gold,25.0,431.9426617720331,Electronics,2023-09-27,Engineer,7,0
389,31,Male,New York,Bronze,21.0,43.57222234862462,Clothing,2023-05-28,Engineer,1,0
390,23,Female,Miami,Bronze,23.0,354.7936568951085,Home Goods,2023-11-15,Teacher,7,0
391,18,Male,Chicago,Bronze,21.0,136.6788814476223,Electronics,2023-07-23,,7,1
392,26,Female,Miami,Silver,14.0,199.36297775269858,Home Goods,2023-06-22,Engineer,9,0
393,33,Male,Los Angeles,Silver,28.0,1059.0306237765556,Electronics,2023-04-09,Salesperson,4,0
394,33,Female,Chicago,Silver,18.0,223.8282771394992,Electronics,2023-05-07,Engineer,8,0
395,29,Female,San Francisco,Bronze,27.0,8.50476043854241,Home Goods,2023-11-12,Manager,4,0
396,22,Female,Chicago,Bronze,18.0,962.5902074160434,Electronics,2023-09-26,Teacher,3,1
397,57,Female,Miami,Silver,12.0,374.1696882819645,Home Goods,2023-10-18,Doctor,8,0
398,46,Male,Chicago,Gold,19.0,178.60965570291538,Home Goods,2023-12-09,Manager,7,0
399,63,Male,San Francisco,Silver,19.0,1076.8759653085453,Clothing,2023-08-10,Salesperson,6,1
400,44,Male,New York,Gold,16.0,210.8838953077473,Clothing,2023-02-19,Engineer,4,0
401,28,Female,Los Angeles,Bronze,29.0,595.6936812742982,Electronics,2023-02-03,Artist,3,0
402,64,Male,Chicago,Silver,16.0,1693.8972767625135,Clothing,2023-07-18,Teacher,4,1
403,67,Female,Los Angeles,Platinum,16.0,179.0242735103309,Clothing,2023-10-02,Manager,6,0
404,45,Male,New York,Bronze,24.0,74.25863892995454,Electronics,2023-03-28,Manager,6,0
405,69,Female,Los Angeles,Silver,20.0,215.43262666942854,Home Goods,2023-05-09,Manager,10,0
406,53,Male,New York,Silver,14.0,191.51556773821216,Electronics,2023-06-15,Salesperson,4,0
407,59,Male,Los Angeles,Silver,18.0,8.71986588032138,Clothing,2023-02-11,Salesperson,5,0
408,36,Male,Los Angeles,Bronze,24.0,976.0265301592209,Clothing,2023-01-26,Salesperson,4,0
409,52,Female,San Francisco,Bronze,24.0,237.77462255046427,Home Goods,2023-01-24,Manager,6,0
410,69,Female,New York,Bronze,22.0,1141.043331791599,Clothing,2023-04-03,Teacher,7,0
411,48,Male,Miami,Silver,23.0,242.52864101653586,Electronics,2023-06-25,Manager,6,1
412,61,Female,San Francisco,Silver,13.0,529.3369233512824,Electronics,2023-03-29,Salesperson,5,0
413,36,Female,Los Angeles,Silver,16.0,498.1434552774304,Electronics,2023-04-29,Salesperson,5,0
414,63,Male,San Francisco,Bronze,,894.3410547913871,Clothing,2023-08-27,Doctor,3,1
415,41,Male,Los Angeles,Bronze,12.0,,Home Goods,2023-10-02,Teacher,5,1
416,19,Female,New York,Silver,19.0,177.06810932245475,Electronics,2023-01-29,Teacher,5,0
417,24,Female,Miami,Gold,20.0,337.6707291269618,Electronics,2023-03-17,Salesperson,1,0
418,60,Male,San Francisco,Bronze,20.0,385.92674406280815,Clothing,2023-11-02,Salesperson,5,0
419,66,Female,Miami,Silver,15.0,406.3381519331124,Clothing,2023-12-16,Doctor,5,0
420,48,Female,Los Angeles,Silver,24.0,145.3275523933992,Home Goods,2023-05-18,Artist,10,0
421,34,Female,Chicago,Gold,20.0,57.95205731180421,Clothing,2023-09-20,Teacher,4,1
422,44,Male,New York,Silver,17.0,238.5489467589838,Electronics,2023-03-23,Doctor,3,0
423,53,Male,New York,Bronze,20.0,484.65899396470667,Home Goods,2023-05-29,Salesperson,5,0
424,67,Male,New York,Bronze,23.0,10.092172218379377,Electronics,2023-05-22,Manager,5,0
425,60,Female,Los Angeles,Gold,18.0,183.93555618435346,Clothing,2023-10-03,Doctor,3,0
426,27,Male,San Francisco,Bronze,33.0,1402.5485201377069,Clothing,2023-03-26,Artist,6,1
427,62,Male,Los Angeles,Bronze,15.0,526.7217009259108,Home Goods,2023-03-04,Doctor,3,0
428,31,Female,Miami,Silver,17.0,77.3422141336166,Clothing,2023-08-06,Doctor,7,1
429,24,Female,Los Angeles,Platinum,19.0,1079.7025272566018,Electronics,2023-06-10,Manager,5,0
430,56,Male,San Francisco,Bronze,22.0,427.788606498628,Home Goods,2023-12-09,Manager,4,0
431,57,Male,Chicago,Gold,18.0,119.46662127745927,Electronics,2023-07-04,Artist,6,1
432,26,Female,Chicago,Gold,22.0,83.76612062205508,Home Goods,2023-07-24,Doctor,6,0
433,31,Female,Chicago,Silver,16.0,643.4646210847831,Clothing,2023-06-12,Salesperson,3,1
434,25,Male,Los Angeles,Gold,22.0,147.05419537950218,Home Goods,2023-03-29,Doctor,2,0
435,34,Male,Miami,Platinum,10.0,35.70793102388847,Clothing,2023-02-19,Engineer,3,0
436,40,Female,New York,Platinum,15.0,344.74315108362117,Electronics,2023-04-01,Salesperson,2,1
437,33,Female,San Francisco,Silver,26.0,40.285394762867654,Home Goods,2023-06-04,Doctor,8,0
438,43,Male,San Francisco,Silver,20.0,1560.331113911782,Home Goods,2023-08-28,Engineer,3,1
439,26,Female,Miami,Gold,21.0,73.58697175730101,Home Goods,2023-07-05,Engineer,6,0
440,53,Male,Los Angeles,Bronze,19.0,53.725435833748776,Electronics,2023-01-06,Artist,3,1
441,24,Male,Miami,Silver,14.0,187.33562659109307,Home Goods,2023-09-03,Teacher,5,1
442,35,Female,San Francisco,Platinum,21.0,839.1000703252865,Clothing,2023-09-27,Doctor,2,0
443,25,Male,Miami,Bronze,24.0,166.3869387410401,Clothing,2023-11-26,Teacher,2,0
444,38,Female,San Francisco,Gold,16.0,118.87704712010851,Electronics,2023-11-24,Salesperson,3,1
445,43,Male,Miami,Bronze,28.0,247.76464222808988,Home Goods,2023-08-21,Doctor,3,0
446,20,Male,San Francisco,Bronze,21.0,541.7323750361733,Clothing,2023-04-04,Manager,2,0
447,34,Male,New York,Bronze,22.0,1716.1341614443534,Clothing,2023-02-06,Engineer,10,0
448,68,Female,Los Angeles,Platinum,25.0,189.6646813875786,Electronics,2023-01-09,Teacher,1,1
449,63,Female,San Francisco,Silver,33.0,509.11570913011917,Clothing,2023-05-29,Engineer,4,0
450,41,Female,San Francisco,Bronze,29.0,195.85579814809552,Home Goods,2023-04-27,Salesperson,1,1
451,42,Male,New York,Bronze,25.0,399.95807353911664,Electronics,2023-02-15,Artist,3,0
452,22,Male,New York,Silver,27.0,,Clothing,2023-11-04,Artist,2,0
453,54,Female,Los Angeles,Bronze,19.0,18.707242766679503,Home Goods,2023-09-20,Engineer,3,0
454,62,Male,Los Angeles,Silver,23.0,11.286482297182427,Clothing,2023-03-11,Manager,3,0
455,67,Female,Chicago,Silver,19.0,1005.8161055033721,Home Goods,2023-05-04,Manager,7,0
456,41,Male,New York,Bronze,23.0,,Home Goods,2023-02-02,Artist,5,1
457,48,Female,San Francisco,Platinum,15.0,254.66811838721753,Electronics,2023-10-31,,3,1
458,43,Female,Miami,Bronze,20.0,760.3591754700437,Clothing,2023-09-29,Artist,5,0
459,38,Male,San Francisco,Platinum,19.0,184.8179503498114,Clothing,2023-08-22,Engineer,3,0
460,51,Female,Chicago,Bronze,16.0,49.8812801897972,Clothing,2023-01-29,Doctor,6,0
461,55,Female,Los Angeles,Platinum,16.0,69.07009153092511,Electronics,2023-11-04,Doctor,3,0
462,41,Male,Los Angeles,Silver,23.0,34.93833713698321,Electronics,2023-06-25,Engineer,3,0
463,45,Female,Miami,Silver,19.0,635.1294289876404,Electronics,2023-04-16,Artist,7,1
464,47,Female,Los Angeles,Bronze,23.0,1383.4277333920008,Home Goods,2023-04-04,Doctor,2,0
465,51,Male,Los Angeles,Bronze,16.0,121.04536900489843,Electronics,2023-09-15,Salesperson,5,1
466,69,Female,Chicago,Bronze,23.0,1539.4664558298957,Clothing,2023-09-03,Engineer,4,0
467,69,Female,New York,Silver,25.0,94.70217536363819,Clothing,2023-07-21,Salesperson,5,0
468,40,Female,New York,Bronze,23.0,324.23925661843714,Home Goods,2023-07-24,Artist,2,0
469,25,Male,Miami,Silver,,52.79044025064496,Electronics,2023-01-15,Artist,5,0
470,59,Female,Chicago,Bronze,21.0,219.74833789377186,Clothing,2023-12-16,Teacher,2,0
471,67,Male,San Francisco,Silver,16.0,1533.3116975361022,Electronics,2023-02-19,Salesperson,13,0
472,27,Male,San Francisco,Bronze,23.0,428.1119051879576,Electronics,2023-04-11,Salesperson,4,0
473,18,Female,Chicago,Bronze,15.0,1808.2013037431009,Electronics,2023-06-08,Artist,3,0
474,37,Male,New York,Platinum,10.0,1371.5869012120927,Electronics,2023-09-13,Artist,7,0
475,54,Female,Los Angeles,Bronze,18.0,1089.3189237705012,Clothing,2023-09-30,Engineer,0,0
476,35,Male,Los Angeles,Silver,30.0,373.52923944265774,Clothing,2023-11-12,Artist,7,0
477,38,Female,Miami,Silver,15.0,912.398819703459,Electronics,2023-06-25,Salesperson,5,0
478,66,Male,San Francisco,Silver,21.0,399.96214060192625,Electronics,2023-08-03,Manager,4,0
479,21,Male,Miami,Bronze,18.0,743.9756254411539,Electronics,2023-02-12,Manager,6,0
480,60,Male,Chicago,Silver,28.0,758.8275991297211,Clothing,2023-09-26,Salesperson,3,0
481,19,Male,New York,Silver,24.0,657.4020716654164,Electronics,2023-07-02,Doctor,4,0
482,38,Male,Chicago,Bronze,19.0,1564.851876989201,Electronics,2023-02-16,Manager,6,1
483,54,Male,New York,Gold,16.0,988.9855902407794,Electronics,2023-11-19,Teacher,5,0
484,22,Male,San Francisco,Gold,23.0,389.3464921378299,Electronics,2023-04-07,Engineer,5,0
485,34,Male,Miami,Bronze,15.0,181.21381961165582,Clothing,2023-10-24,Artist,3,0
486,66,Male,Los Angeles,Silver,22.0,1027.9130923538523,Electronics,2023-03-31,Salesperson,3,1
487,65,Male,Los Angeles,Silver,19.0,10.413191095602675,Home Goods,2024-01-06,Engineer,5,1
488,28,Female,Chicago,Gold,13.0,1021.6453163225798,Home Goods,2023-07-22,Salesperson,3,1
489,63,Female,San Francisco,Bronze,16.0,47.94965219477235,Clothing,2023-10-29,Salesperson,3,0
490,58,Male,Miami,Silver,24.0,1084.0062133655513,Home Goods,2023-12-22,Teacher,8,0
491,48,Female,Chicago,Bronze,29.0,967.9307932011025,Home Goods,2023-03-20,Engineer,12,0
492,45,Female,Miami,Gold,30.0,370.9971537899051,Home Goods,2023-05-27,Teacher,10,0
493,61,Female,Miami,Bronze,26.0,625.5476065865499,Electronics,2023-05-31,Engineer,4,0
494,49,Female,Chicago,Gold,24.0,1042.14489750851,Home Goods,2023-06-09,Doctor,5,0
495,38,Male,Los Angeles,Bronze,14.0,213.28848546390367,Electronics,2023-11-13,Artist,4,0
496,24,Male,San Francisco,Bronze,25.0,1626.943370712419,Clothing,2023-10-12,Manager,3,1
497,27,Female,Miami,Silver,9.0,765.1977781305333,Home Goods,2023-11-15,Manager,5,0
498,45,Female,Chicago,Bronze,19.0,940.1078100728455,Electronics,2023-11-03,Salesperson,5,0
499,65,Male,Chicago,Bronze,20.0,197.391670765601,Home Goods,2023-09-28,Doctor,5,1
500,53,Male,New York,Silver,22.0,540.7739057083304,Clothing,2023-10-04,Teacher,3,0
501,37,Female,San Francisco,Silver,16.0,20.98508846531825,Electronics,2023-04-23,Teacher,5,0
502,30,Female,San Francisco,Bronze,25.0,194.40871524804516,Electronics,2024-01-01,Salesperson,4,0
503,36,Male,San Francisco,Platinum,18.0,327.36448204099105,Clothing,2023-06-29,Teacher,3,1
504,67,Male,Chicago,Silver,18.0,517.4348993087334,Home Goods,2023-12-31,Artist,7,0
505,28,Male,Los Angeles,Gold,20.0,743.5274253216753,Electronics,2023-02-23,Artist,5,0
506,52,Male,San Francisco,Silver,17.0,1372.6987962083826,Clothing,2023-09-09,Salesperson,4,1
507,51,Female,New York,Silver,32.0,216.92117457372856,Electronics,2023-07-25,Manager,5,0
508,61,Male,Miami,Bronze,23.0,155.09270452114683,Home Goods,2023-08-08,Artist,6,1
509,21,Female,San Francisco,Bronze,21.0,329.4893931148497,Clothing,2023-08-21,Salesperson,9,0
510,30,Female,Chicago,Silver,25.0,345.56061285184734,Electronics,2023-12-15,Doctor,8,0
511,54,Female,New York,Silver,23.0,794.7107051443022,Clothing,2023-07-16,Doctor,5,0
512,19,Male,Miami,Bronze,16.0,301.7730015494997,Home Goods,2023-07-20,Engineer,4,0
513,67,Male,San Francisco,Bronze,22.0,171.94996564498132,Home Goods,2023-11-07,Artist,2,0
514,18,Male,Los Angeles,Silver,30.0,999.6754882818806,Home Goods,2023-02-03,Engineer,8,1
515,57,Male,Chicago,Silver,23.0,242.71960867603738,Clothing,2023-10-09,Teacher,2,0
516,42,Female,Chicago,Bronze,18.0,429.2906344730964,Electronics,2023-06-01,Artist,8,0
